user,item
186,46
186,409
186,2771
186,750
186,110
186,818
186,485
186,2772
186,1276
186,761
186,763
186,537
186,2230
186,860
186,357
186,1096
186,360
186,359
186,1791
186,1097
186,1991
186,1639
186,829
186,778
186,169
187,213
187,940
187,1594
187,232
187,2202
187,943
187,121
187,20
187,585
187,632
187,332
187,1158
187,660
187,1546
187,386
187,1374
187,263
187,983
187,901
187,1628
187,2050
187,992
187,317
187,483
187,912
187,344
187,2286
187,922
187,437
187,245
187,91
187,505
187,506
187,785
187,926
187,1289
187,517
187,282
187,210
187,2242
187,302
187,795
187,310
187,1839
187,98
187,532
187,642
187,490
187,491
187,353
187,36
187,883
187,1585
187,381
187,226
187,66
187,688
187,288
187,202
187,306
187,523
187,989
187,401
187,312
187,2168
187,760
187,1280
187,860
188,125
188,193
188,194
188,496
188,2538
188,275
188,2049
188,1146
188,498
188,1153
188,58
188,1928
188,783
188,854
188,517
188,1835
188,164
188,1291
188,42
188,369
188,1396
188,312
188,46
188,536
188,821
188,145
188,24
188,1099
189,213
189,56
189,232
189,550
189,179
189,1105
189,81
189,1013
189,94
189,38
189,250
189,569
189,1017
189,1323
189,191
189,0
189,5
189,578
189,125
189,8
189,453
189,514
189,1029
189,1031
189,1120
189,600
189,1332
189,792
189,794
189,72
189,1121
189,616
189,623
189,624
189,1335
189,1533
189,633
189,413
189,144
189,496
189,660
189,55
189,1131
189,221
189,429
189,1200
189,75
189,241
189,83
189,980
189,270
189,515
189,1726
189,710
189,717
189,173
189,25
189,737
189,2009
189,89
189,319
189,1413
189,337
189,344
189,1308
189,1286
189,1446
189,238
189,388
189,783
189,556
189,129
189,138
189,1032
189,285
189,286
189,594
189,7
189,605
189,303
189,310
189,2682
189,2422
189,42
189,106
189,142
189,207
189,36
189,1060
189,40
189,838
189,44
189,368
189,165
189,2613
189,541
189,969
189,673
189,13
189,206
189,1493
189,1669
189,972
189,237
189,239
189,1496
189,859
189,101
189,1556
189,132
189,687
189,139
189,15
189,689
189,1206
189,693
189,2594
189,702
189,199
189,713
189,45
189,212
189,202
189,49
189,902
189,205
189,1982
189,1149
189,732
189,734
189,425
189,426
189,2773
189,102
189,46
189,747
189,2002
189,749
189,750
189,110
189,330
189,1219
189,1986
189,1574
189,765
189,1445
189,2122
189,774
189,1099
189,169
190,181
190,2247
190,0
190,329
190,496
190,362
190,888
190,1907
190,337
190,819
190,172
190,782
190,1163
190,783
190,439
190,592
190,629
190,42
190,2774
190,1950
190,1843
190,1345
190,648
190,1357
190,18
190,1209
190,2775
191,213
191,1222
191,54
191,56
191,546
191,1010
191,548
191,549
191,179
191,1012
191,552
191,1515
191,1316
191,181
191,941
191,1013
191,557
191,558
191,31
191,94
191,250
191,251
191,567
191,2247
191,2135
191,1108
191,1473
191,107
191,572
191,1017
191,112
191,113
191,508
191,575
191,191
191,0
191,192
191,260
191,121
191,120
191,5
191,2629
191,123
191,124
191,1019
191,578
191,125
191,8
191,10
191,579
191,582
191,453
191,1024
191,514
191,20
191,2776
191,587
191,588
191,590
191,591
191,1329
191,871
191,1034
191,203
191,395
191,2471
191,600
191,825
191,295
191,519
191,51
191,520
191,1332
191,6
191,307
191,794
191,311
191,17
191,856
191,71
191,72
191,178
191,613
191,2068
191,79
191,619
191,183
191,185
191,621
191,879
191,2266
191,2777
191,405
191,1818
191,2155
191,1338
191,322
191,2156
191,114
191,329
191,632
191,633
191,1701
191,116
191,1051
191,1123
191,635
191,637
191,638
191,9
191,1188
191,493
191,144
191,1254
191,2435
191,1190
191,496
191,153
191,653
191,155
191,362
191,1820
191,158
191,209
191,660
191,1126
191,1192
191,803
191,1618
191,667
191,1654
191,888
191,1065
191,57
191,429
191,174
191,422
191,889
191,2752
191,1823
191,75
191,82
191,1659
191,436
191,896
191,241
191,83
191,2634
191,90
191,438
191,841
191,681
191,1136
191,119
191,898
191,122
191,2778
191,1510
191,1383
191,270
191,1825
191,1881
191,515
191,900
191,275
191,279
191,1074
191,28
191,460
191,462
191,2182
191,2635
191,1075
191,464
191,2083
191,1780
191,173
191,469
191,722
191,723
191,1919
191,1146
191,299
191,300
191,904
191,424
191,521
191,2459
191,176
191,471
191,473
191,25
191,528
191,314
191,87
191,317
191,186
191,89
191,740
191,1216
191,319
191,529
191,2588
191,115
191,912
191,333
191,3
191,914
191,337
191,488
191,1713
191,819
191,755
191,1093
191,916
191,344
191,1094
191,131
191,1278
191,134
191,2284
191,349
191,1830
191,497
191,2779
191,498
191,1001
191,828
191,198
191,2638
191,499
191,2286
191,1004
191,2089
191,769
191,770
191,542
191,852
191,2160
191,2740
191,1831
191,58
191,781
191,1513
191,543
191,1162
191,430
191,1447
191,437
191,1319
191,783
191,555
191,865
191,559
191,91
191,92
191,246
191,95
191,1014
191,505
191,37
191,247
191,440
191,2091
191,566
191,2545
191,1018
191,446
191,577
191,832
191,267
191,1231
191,268
191,2525
191,129
191,854
191,510
191,787
191,130
191,581
191,1289
191,450
191,1643
191,870
191,511
191,452
191,1326
191,141
191,1327
191,946
191,143
191,1026
191,1171
191,929
191,210
191,285
191,286
191,947
191,287
191,594
191,874
191,161
191,596
191,597
191,164
191,1644
191,1174
191,791
191,2136
191,7
191,877
191,1239
191,793
191,63
191,1040
191,2643
191,1041
191,609
191,310
191,2190
191,610
191,878
191,1180
191,1946
191,1879
191,93
191,2164
191,408
191,835
191,1048
191,629
191,42
191,1245
191,323
191,630
191,410
191,961
191,836
191,1955
191,489
191,1252
191,644
191,346
191,1053
191,882
191,646
191,490
191,647
191,351
191,2424
191,491
191,142
191,648
191,1960
191,494
191,355
191,148
191,1057
191,1058
191,658
191,1059
191,1354
191,1355
191,366
191,36
191,966
191,1128
191,886
191,887
191,43
191,1851
191,1356
191,165
191,369
191,1852
191,370
191,541
191,168
191,375
191,376
191,377
191,1963
191,216
191,217
191,60
191,673
191,13
191,1066
191,893
191,14
191,2191
191,206
191,66
191,1199
191,2780
191,1262
191,1657
191,70
191,431
191,1965
191,234
191,384
191,76
191,972
191,1068
191,1265
191,504
191,237
191,239
191,23
191,677
191,1377
191,1854
191,859
191,101
191,809
191,1203
191,810
191,104
191,188
191,842
191,1773
191,254
191,1860
191,259
191,1382
191,1705
191,1706
191,451
191,688
191,15
191,272
191,692
191,1140
191,512
191,18
191,454
191,146
191,21
191,149
191,2781
191,702
191,160
191,705
191,211
191,199
191,708
191,845
191,163
191,984
191,518
191,45
191,212
191,1454
191,719
191,202
191,1145
191,1862
191,2165
191,49
191,2576
191,902
191,2312
191,720
191,1078
191,1301
191,728
191,729
191,62
191,306
191,204
191,1566
191,1081
191,205
191,731
191,732
191,312
191,1662
191,736
191,1084
191,425
191,2782
191,2499
191,1086
191,1218
191,321
191,747
191,409
191,2783
191,1663
191,108
191,109
191,190
191,909
191,110
191,818
191,485
191,330
191,910
191,1092
191,127
191,1095
191,758
191,762
191,1714
191,763
191,765
191,538
191,1989
191,145
191,860
191,918
191,357
191,822
191,24
191,1470
191,420
191,201
191,774
191,1099
191,50
191,1716
192,213
192,215
192,231
192,74
192,19
192,551
192,553
192,1515
192,181
192,1013
192,240
192,85
192,31
192,1156
192,38
192,1228
192,2293
192,251
192,2295
192,1288
192,2314
192,1478
192,1522
192,1110
192,1601
192,113
192,576
192,5
192,124
192,1230
192,125
192,1524
192,789
192,591
192,27
192,1175
192,600
192,825
192,602
192,951
192,520
192,6
192,608
192,311
192,1751
192,1242
192,621
192,622
192,84
192,623
192,624
192,316
192,2345
192,48
192,328
192,1185
192,413
192,1051
192,531
192,332
192,1250
192,634
192,640
192,9
192,2784
192,1438
192,652
192,1439
192,653
192,656
192,1453
192,2075
192,1620
192,2521
192,52
192,1549
192,429
192,174
192,1201
192,386
192,241
192,808
192,2753
192,975
192,1494
192,2444
192,680
192,2171
192,1497
192,843
192,270
192,1443
192,147
192,2513
192,275
192,2491
192,157
192,208
192,1501
192,699
192,460
192,710
192,714
192,717
192,301
192,1921
192,1711
192,2667
192,1694
192,331
192,118
192,338
192,2475
192,340
192,342
192,754
192,1664
192,344
192,131
192,12
192,1577
192,851
192,1004
192,2785
192,172
192,2539
192,227
192,1287
192,1433
192,1518
192,505
192,1833
192,565
192,267
192,268
192,1745
192,129
192,138
192,271
192,281
192,282
192,1529
192,2172
192,161
192,164
192,293
192,7
192,1436
192,793
192,309
192,310
192,1450
192,1839
192,1612
192,408
192,1648
192,1245
192,1451
192,106
192,489
192,1758
192,140
192,351
192,142
192,355
192,1509
192,655
192,1257
192,36
192,375
192,376
192,377
192,216
192,969
192,59
192,672
192,671
192,970
192,239
192,858
192,248
192,1475
192,101
192,252
192,1856
192,2261
192,254
192,259
192,2520
192,1500
192,2306
192,15
192,2111
192,455
192,516
192,149
192,1563
192,199
192,707
192,709
192,200
192,984
192,202
192,49
192,522
192,65
192,1149
192,732
192,526
192,180
192,2117
192,1088
192,2786
192,530
192,1455
192,102
192,747
192,409
192,1633
192,749
192,109
192,110
192,1095
192,2235
192,1279
192,1574
192,537
192,1281
192,764
192,1575
192,1636
192,1445
192,2262
192,1096
192,24
192,2018
192,1005
192,2123
192,1640
193,547
193,179
193,552
193,557
193,558
193,31
193,38
193,1016
193,113
193,2787
193,1044
193,326
193,329
193,413
193,144
193,33
193,679
193,269
193,147
193,278
193,394
193,86
193,186
193,89
193,318
193,781
193,782
193,562
193,925
193,1327
193,1171
193,2274
193,872
193,2275
193,597
193,598
193,630
193,136
193,648
193,1355
193,1668
193,168
193,216
193,13
193,893
193,2192
193,504
193,677
193,809
193,135
193,692
193,2227
193,2054
193,729
193,190
193,374
194,213
194,1221
194,215
194,1222
194,2788
194,2223
194,936
194,1310
194,56
194,1811
194,2173
194,1886
194,1165
194,546
194,1101
194,940
194,547
194,548
194,231
194,1315
194,232
194,549
194,550
194,2789
194,74
194,19
194,179
194,551
194,552
194,2790
194,2747
194,2149
194,1515
194,1316
194,1887
194,181
194,1105
194,2791
194,81
194,184
194,558
194,31
194,94
194,1156
194,38
194,564
194,250
194,1472
194,251
194,2125
194,2154
194,568
194,2202
194,1166
194,2224
194,507
194,1108
194,189
194,1473
194,1110
194,831
194,572
194,1016
194,574
194,113
194,575
194,191
194,0
194,192
194,1229
194,1
194,576
194,121
194,120
194,5
194,124
194,1230
194,578
194,125
194,2470
194,2687
194,390
194,2582
194,2689
194,582
194,1027
194,1892
194,583
194,20
194,2263
194,2776
194,2019
194,1604
194,824
194,789
194,1169
194,457
194,458
194,1030
194,1527
194,1031
194,589
194,2621
194,459
194,591
194,27
194,1329
194,871
194,291
194,1481
194,2004
194,1034
194,1895
194,825
194,519
194,602
194,296
194,51
194,520
194,1606
194,1815
194,1816
194,68
194,2792
194,958
194,856
194,2338
194,2583
194,2793
194,1896
194,2794
194,72
194,613
194,2068
194,1751
194,77
194,2622
194,2175
194,620
194,185
194,621
194,624
194,2777
194,1718
194,405
194,316
194,1335
194,625
194,2155
194,1045
194,2795
194,1999
194,322
194,959
194,48
194,2126
194,1340
194,482
194,2328
194,114
194,1185
194,329
194,632
194,1343
194,633
194,1701
194,116
194,413
194,1123
194,634
194,635
194,1124
194,637
194,638
194,193
194,9
194,2796
194,1188
194,533
194,144
194,1254
194,1190
194,495
194,2176
194,1056
194,1904
194,419
194,496
194,153
194,2630
194,652
194,653
194,2315
194,1820
194,158
194,656
194,1453
194,659
194,660
194,1126
194,803
194,1062
194,2022
194,666
194,1653
194,1460
194,379
194,214
194,667
194,1704
194,1064
194,427
194,1194
194,1905
194,1906
194,1366
194,669
194,53
194,1548
194,1065
194,57
194,221
194,429
194,422
194,224
194,1197
194,1198
194,22
194,2076
194,894
194,386
194,973
194,807
194,82
194,1375
194,896
194,241
194,83
194,897
194,1824
194,244
194,2634
194,975
194,2538
194,2299
194,1133
194,1380
194,2444
194,1071
194,1072
194,258
194,2797
194,1911
194,1136
194,2178
194,978
194,261
194,119
194,898
194,1681
194,4
194,2798
194,447
194,2445
194,1383
194,1914
194,1497
194,126
194,269
194,843
194,1707
194,685
194,983
194,147
194,1141
194,515
194,900
194,2127
194,2513
194,275
194,2701
194,1916
194,278
194,279
194,1074
194,157
194,208
194,28
194,30
194,1393
194,1143
194,462
194,710
194,717
194,2703
194,2666
194,464
194,1211
194,2636
194,1399
194,2799
194,846
194,173
194,469
194,470
194,722
194,298
194,724
194,1079
194,1212
194,904
194,301
194,424
194,987
194,726
194,1085
194,528
194,2344
194,737
194,2800
194,315
194,2009
194,738
194,848
194,1923
194,317
194,186
194,89
194,1215
194,1712
194,476
194,1151
194,319
194,529
194,742
194,744
194,849
194,1414
194,2046
194,1418
194,2801
194,115
194,333
194,3
194,2047
194,1419
194,335
194,337
194,753
194,2559
194,2475
194,340
194,341
194,915
194,342
194,1713
194,819
194,755
194,1093
194,1664
194,1571
194,820
194,131
194,1925
194,2617
194,2010
194,1001
194,828
194,2802
194,1153
194,198
194,1477
194,2561
194,919
194,499
194,365
194,1004
194,1220
194,769
194,1794
194,770
194,542
194,1446
194,2803
194,852
194,2160
194,1161
194,1507
194,58
194,543
194,2804
194,1642
194,1162
194,430
194,223
194,862
194,2708
194,1447
194,1317
194,942
194,922
194,1516
194,2479
194,2709
194,783
194,245
194,555
194,559
194,92
194,1581
194,246
194,95
194,439
194,505
194,37
194,506
194,1833
194,247
194,1932
194,566
194,249
194,1304
194,1015
194,509
194,446
194,2272
194,577
194,925
194,832
194,448
194,927
194,1745
194,128
194,129
194,510
194,787
194,130
194,2805
194,2642
194,581
194,1232
194,1116
194,1934
194,2480
194,1643
194,870
194,2711
194,511
194,1935
194,2564
194,138
194,945
194,141
194,1834
194,1026
194,928
194,156
194,929
194,1305
194,282
194,283
194,872
194,2712
194,210
194,285
194,2713
194,2464
194,2253
194,2806
194,287
194,594
194,2465
194,2807
194,595
194,161
194,2396
194,2678
194,2481
194,596
194,292
194,164
194,1644
194,1174
194,949
194,598
194,1938
194,2808
194,7
194,605
194,1836
194,399
194,303
194,1239
194,177
194,606
194,2397
194,2507
194,2011
194,305
194,2567
194,2643
194,2809
194,2810
194,2811
194,472
194,1043
194,2371
194,2681
194,610
194,1179
194,1945
194,612
194,1947
194,1838
194,93
194,1243
194,2422
194,2101
194,626
194,1839
194,320
194,1487
194,1687
194,100
194,1122
194,1948
194,1672
194,1047
194,1613
194,42
194,2373
194,2254
194,1050
194,106
194,323
194,411
194,1341
194,1951
194,1843
194,1248
194,532
194,1954
194,343
194,1844
194,489
194,642
194,1720
194,133
194,1848
194,346
194,136
194,1541
194,1053
194,882
194,646
194,963
194,490
194,350
194,647
194,1125
194,2424
194,491
194,142
194,2719
194,648
194,352
194,2374
194,353
194,148
194,358
194,964
194,654
194,207
194,655
194,657
194,1651
194,2612
194,658
194,1355
194,932
194,366
194,36
194,39
194,41
194,1128
194,2812
194,501
194,886
194,1259
194,2813
194,1545
194,2447
194,664
194,967
194,2551
194,369
194,2741
194,502
194,370
194,541
194,1762
194,168
194,375
194,376
194,377
194,890
194,891
194,60
194,226
194,671
194,2814
194,2815
194,893
194,970
194,206
194,66
194,1199
194,1262
194,1371
194,1657
194,431
194,674
194,2192
194,384
194,2150
194,1806
194,972
194,1068
194,504
194,80
194,237
194,239
194,2448
194,1553
194,826
194,101
194,1855
194,809
194,810
194,104
194,1857
194,678
194,1378
194,254
194,1971
194,976
194,1858
194,1972
194,259
194,1705
194,445
194,1442
194,451
194,1137
194,686
194,688
194,15
194,2308
194,1206
194,690
194,1975
194,272
194,1558
194,2594
194,1140
194,18
194,2816
194,2817
194,454
194,146
194,423
194,21
194,2618
194,1977
194,844
194,149
194,2429
194,2818
194,702
194,1269
194,704
194,705
194,706
194,211
194,2039
194,1144
194,288
194,708
194,707
194,1564
194,845
194,163
194,709
194,2208
194,2486
194,2487
194,2725
194,711
194,984
194,45
194,719
194,202
194,1076
194,47
194,2322
194,2165
194,49
194,2015
194,902
194,1301
194,986
194,2449
194,988
194,728
194,522
194,729
194,62
194,1148
194,1405
194,400
194,1272
194,65
194,2258
194,205
194,1444
194,731
194,847
194,990
194,1082
194,69
194,1982
194,1407
194,1273
194,312
194,734
194,526
194,735
194,1084
194,2819
194,1086
194,816
194,2820
194,1088
194,745
194,1217
194,426
194,1274
194,1218
194,1984
194,530
194,321
194,2388
194,1455
194,1682
194,102
194,46
194,747
194,409
194,1633
194,2002
194,1663
194,749
194,1091
194,750
194,109
194,190
194,110
194,2489
194,330
194,910
194,2195
194,1678
194,1882
194,2821
194,2042
194,1095
194,1572
194,2324
194,1152
194,998
194,536
194,760
194,759
194,1986
194,2219
194,1714
194,1988
194,2730
194,1280
194,537
194,764
194,2120
194,2652
194,145
194,860
194,1445
194,766
194,918
194,2822
194,2823
194,359
194,2685
194,24
194,2200
194,2122
194,1578
194,2824
194,771
194,2393
194,201
194,1099
194,371
194,829
194,1640
194,1512
194,1008
194,50
194,1716
194,171
195,550
195,507
195,1229
195,125
195,825
195,620
195,316
195,413
195,1543
195,241
195,898
195,92
195,2272
195,1534
195,489
195,36
195,376
195,239
195,101
195,254
195,705
195,49
195,522
195,308
195,65
195,426
195,330
195,1095
195,774
196,81
196,5
196,125
196,20
196,825
196,114
196,495
196,429
196,82
196,515
196,164
196,2397
196,106
196,489
196,347
196,518
196,110
196,145
196,50
197,1009
197,56
197,546
197,547
197,1667
197,1102
197,863
197,1315
197,232
197,1103
197,549
197,179
197,1012
197,552
197,235
197,181
197,81
197,557
197,558
197,31
197,94
197,38
197,564
197,568
197,1743
197,1167
197,507
197,571
197,1110
197,1016
197,113
197,121
197,5
197,123
197,124
197,578
197,8
197,390
197,582
197,1024
197,20
197,584
197,1526
197,1031
197,587
197,591
197,1034
197,599
197,203
197,1035
197,600
197,1036
197,519
197,602
197,51
197,603
197,1332
197,1606
197,525
197,311
197,856
197,71
197,611
197,73
197,613
197,1448
197,616
197,183
197,879
197,2345
197,48
197,114
197,329
197,632
197,633
197,116
197,1123
197,1186
197,634
197,635
197,637
197,638
197,193
197,9
197,533
197,144
197,419
197,496
197,653
197,155
197,1820
197,158
197,209
197,660
197,1192
197,1062
197,1359
197,1618
197,1063
197,666
197,1129
197,805
197,888
197,669
197,55
197,57
197,429
197,174
197,889
197,75
197,1201
197,973
197,82
197,83
197,1380
197,679
197,1136
197,117
197,898
197,122
197,4
197,1510
197,269
197,684
197,1141
197,901
197,275
197,1462
197,1074
197,2008
197,208
197,1142
197,28
197,2358
197,460
197,1392
197,722
197,2674
197,724
197,1079
197,2825
197,424
197,176
197,726
197,473
197,1085
197,25
197,528
197,314
197,737
197,86
197,87
197,993
197,88
197,317
197,186
197,89
197,739
197,319
197,744
197,849
197,1419
197,1302
197,1159
197,819
197,755
197,916
197,12
197,134
197,497
197,154
197,828
197,196
197,1593
197,1220
197,770
197,1831
197,58
197,782
197,238
197,1319
197,1287
197,783
197,559
197,1303
197,91
197,246
197,95
197,505
197,37
197,562
197,566
197,577
197,925
197,832
197,1231
197,268
197,129
197,510
197,787
197,130
197,788
197,870
197,452
197,138
197,143
197,1171
197,282
197,1032
197,210
197,285
197,287
197,595
197,161
197,1330
197,596
197,1174
197,7
197,876
197,930
197,605
197,177
197,606
197,793
197,1040
197,1041
197,610
197,1180
197,1838
197,1879
197,93
197,626
197,407
197,1487
197,627
197,1948
197,835
197,1048
197,629
197,42
197,1245
197,323
197,630
197,532
197,836
197,1844
197,195
197,1845
197,1052
197,1846
197,645
197,1848
197,346
197,136
197,1541
197,1053
197,647
197,148
197,651
197,654
197,658
197,1059
197,932
197,35
197,966
197,883
197,39
197,1061
197,40
197,501
197,886
197,43
197,1356
197,664
197,1675
197,165
197,502
197,168
197,381
197,1297
197,382
197,60
197,226
197,671
197,673
197,13
197,1066
197,893
197,206
197,1199
197,70
197,674
197,384
197,76
197,1068
197,80
197,239
197,2261
197,259
197,135
197,2229
197,15
197,689
197,1206
197,1208
197,18
197,146
197,455
197,391
197,149
197,702
197,1269
197,704
197,160
197,705
197,706
197,211
197,1563
197,288
197,199
197,708
197,707
197,1463
197,212
197,716
197,1454
197,719
197,202
197,1145
197,49
197,1078
197,728
197,522
197,729
197,62
197,1148
197,400
197,65
197,205
197,731
197,732
197,736
197,180
197,1084
197,1870
197,746
197,479
197,426
197,1274
197,908
197,1218
197,1984
197,321
197,46
197,747
197,1663
197,1091
197,110
197,330
197,1092
197,127
197,2119
197,536
197,758
197,760
197,765
197,145
197,357
197,822
197,24
197,201
197,774
197,775
197,829
197,1008
197,1716
198,54
198,56
198,1315
198,232
198,553
198,1515
198,1316
198,1888
198,81
198,94
198,1321
198,442
198,2135
198,107
198,572
198,574
198,853
198,575
198,192
198,121
198,5
198,2629
198,123
198,1019
198,578
198,125
198,390
198,453
198,1524
198,1028
198,20
198,584
198,1526
198,280
198,599
198,1331
198,1670
198,519
198,520
198,307
198,17
198,958
198,71
198,1896
198,72
198,2069
198,527
198,185
198,1182
198,879
198,2070
198,624
198,1338
198,631
198,2328
198,632
198,2536
198,413
198,634
198,635
198,637
198,638
198,1188
198,533
198,1254
198,1056
198,419
198,153
198,1351
198,1352
198,653
198,155
198,1353
198,158
198,1192
198,1653
198,1129
198,1460
198,379
198,2631
198,667
198,2267
198,2249
198,57
198,429
198,422
198,1154
198,889
198,1767
198,1263
198,75
198,1373
198,2732
198,2292
198,1659
198,83
198,897
198,438
198,841
198,1380
198,1071
198,1677
198,681
198,2826
198,117
198,119
198,264
198,447
198,1383
198,899
198,685
198,1881
198,1141
198,1690
198,515
198,2665
198,278
198,279
198,157
198,1562
198,460
198,462
198,394
198,813
198,1075
198,289
198,464
198,2827
198,1404
198,424
198,521
198,1692
198,473
198,474
198,25
198,1922
198,528
198,1693
198,314
198,738
198,87
198,88
198,848
198,995
198,317
198,186
198,89
198,739
198,476
198,1216
198,529
198,744
198,752
198,115
198,3
198,997
198,913
198,334
198,488
198,1713
198,1159
198,755
198,1093
198,850
198,1664
198,1787
198,1424
198,756
198,416
198,131
198,134
198,1830
198,498
198,154
198,198
198,1927
198,2638
198,499
198,365
198,2286
198,769
198,500
198,770
198,852
198,2270
198,2740
198,58
198,1513
198,543
198,430
198,1313
198,1737
198,64
198,1738
198,1163
198,435
198,2090
198,922
198,437
198,1318
198,1106
198,245
198,1740
198,1581
198,246
198,34
198,1014
198,37
198,247
198,2545
198,509
198,1324
198,446
198,577
198,129
198,854
198,449
198,510
198,787
198,130
198,1289
198,870
198,511
198,452
198,141
198,1327
198,1305
198,210
198,1529
198,287
198,594
198,161
198,2163
198,1330
198,596
198,1835
198,164
198,1174
198,175
198,399
198,1239
198,2011
198,1436
198,63
198,957
198,2643
198,2644
198,1333
198,610
198,1179
198,1685
198,93
198,2033
198,1184
198,2422
198,408
198,835
198,42
198,1245
198,2774
198,2550
198,323
198,630
198,410
198,1950
198,411
198,1248
198,836
198,641
198,489
198,1688
198,1344
198,1758
198,136
198,1053
198,350
198,2424
198,491
198,142
198,1348
198,2828
198,148
198,207
198,1057
198,1295
198,966
198,40
198,501
198,1851
198,1356
198,1357
198,665
198,1584
198,502
198,1962
198,370
198,168
198,376
198,377
198,217
198,1369
198,380
198,2191
198,66
198,1853
198,70
198,1372
198,431
198,674
198,433
198,1967
198,76
198,972
198,1068
198,1265
198,1676
198,2829
198,239
198,96
198,1377
198,101
198,1203
198,104
198,1298
198,1860
198,259
198,1705
198,451
198,691
198,272
198,1869
198,1139
198,1385
198,454
198,146
198,21
198,455
198,695
198,149
198,702
198,705
198,1394
198,707
198,163
198,1463
198,984
198,45
198,1565
198,1454
198,49
198,902
198,2312
198,1078
198,2217
198,728
198,729
198,62
198,2234
198,1405
198,523
198,400
198,65
198,524
198,205
198,731
198,312
198,734
198,736
198,1084
198,1213
198,425
198,2499
198,2830
198,1464
198,1218
198,1089
198,321
198,102
198,46
198,1091
198,110
198,1422
198,127
198,2119
198,758
198,760
198,538
198,145
198,357
198,822
198,24
198,1426
198,1097
198,363
198,774
198,1099
198,778
198,1008
198,50
199,181
199,412
199,354
199,2267
199,1070
199,4
199,912
199,3
199,920
199,783
199,925
199,854
199,1835
199,310
199,1847
199,346
199,348
199,502
199,226
199,1371
199,272
199,454
199,773
200,507
200,1110
200,572
200,5
200,1670
200,825
200,51
200,520
200,618
200,880
200,405
200,2435
200,495
200,2731
200,888
200,22
200,182
200,82
200,1909
200,244
200,681
200,264
200,126
200,1588
200,2831
200,275
200,698
200,2083
200,173
200,25
200,89
200,2588
200,331
200,3
200,337
200,339
200,1788
200,131
200,1278
200,497
200,421
200,543
200,921
200,1581
200,2233
200,563
200,1602
200,1232
200,1171
200,872
200,285
200,161
200,175
200,399
200,2397
200,1879
200,2832
200,106
200,489
200,1252
200,1758
200,1253
200,2719
200,1347
200,2145
200,884
200,1675
200,165
200,216
200,59
200,13
200,239
200,2448
200,1856
200,103
200,259
200,2833
200,21
200,49
200,720
200,2309
200,908
200,46
200,1095
201,213
201,1009
201,936
201,1310
201,56
201,939
201,1871
201,1165
201,1101
201,547
201,1667
201,2313
201,231
201,1102
201,863
201,232
201,549
201,179
201,552
201,1105
201,557
201,558
201,31
201,94
201,38
201,1321
201,1322
201,2354
201,250
201,251
201,1167
201,1109
201,107
201,572
201,113
201,508
201,575
201,0
201,192
201,260
201,121
201,786
201,120
201,123
201,124
201,1019
201,578
201,125
201,8
201,579
201,1024
201,2048
201,1290
201,1028
201,583
201,20
201,585
201,2834
201,587
201,590
201,591
201,1329
201,871
201,291
201,2004
201,1120
201,1034
201,599
201,203
201,1035
201,2403
201,600
201,1036
201,295
201,603
201,520
201,1606
201,1815
201,525
201,311
201,17
201,856
201,2338
201,71
201,611
201,72
201,1121
201,1898
201,2175
201,527
201,183
201,1182
201,879
201,2266
201,624
201,880
201,322
201,631
201,412
201,1293
201,114
201,329
201,632
201,633
201,1186
201,638
201,193
201,194
201,9
201,1188
201,533
201,144
201,1254
201,1056
201,1904
201,151
201,496
201,1351
201,1352
201,1353
201,362
201,158
201,209
201,1256
201,2406
201,659
201,1126
201,1192
201,1062
201,1761
201,1359
201,666
201,1129
201,379
201,667
201,1362
201,805
201,1364
201,1260
201,806
201,888
201,1130
201,1195
201,1065
201,55
201,57
201,221
201,429
201,1368
201,1655
201,889
201,1767
201,224
201,1197
201,1198
201,1263
201,432
201,1264
201,75
201,1201
201,386
201,1202
201,973
201,807
201,896
201,241
201,83
201,1070
201,90
201,2538
201,2251
201,841
201,1133
201,1380
201,1677
201,1381
201,679
201,681
201,258
201,1299
201,1136
201,117
201,977
201,119
201,122
201,263
201,4
201,1912
201,683
201,1383
201,269
201,684
201,1825
201,685
201,513
201,2586
201,147
201,1141
201,456
201,694
201,901
201,275
201,278
201,1074
201,157
201,208
201,460
201,1392
201,1393
201,700
201,394
201,289
201,717
201,464
201,1211
201,173
201,470
201,2827
201,2228
201,1146
201,903
201,300
201,1404
201,904
201,424
201,2459
201,176
201,726
201,1589
201,473
201,474
201,528
201,2835
201,314
201,2361
201,86
201,87
201,88
201,186
201,89
201,1215
201,2085
201,476
201,477
201,1216
201,319
201,1413
201,529
201,744
201,907
201,1414
201,478
201,331
201,912
201,3
201,1924
201,913
201,334
201,1419
201,914
201,337
201,915
201,342
201,935
201,1302
201,819
201,1093
201,820
201,344
201,1424
201,416
201,131
201,12
201,134
201,1830
201,827
201,497
201,498
201,1579
201,1001
201,154
201,828
201,1153
201,198
201,1593
201,1427
201,1638
201,919
201,2836
201,499
201,365
201,421
201,1220
201,769
201,770
201,2610
201,172
201,542
201,1735
201,1831
201,58
201,1513
201,1162
201,430
201,1313
201,861
201,782
201,1163
201,1164
201,435
201,238
201,922
201,437
201,1319
201,1287
201,783
201,1106
201,245
201,1739
201,2363
201,1596
201,559
201,91
201,1517
201,1740
201,1581
201,1107
201,95
201,866
201,37
201,506
201,1833
201,247
201,440
201,2091
201,566
201,1304
201,2052
201,1602
201,785
